releaseID,releaseUnixTime,releaseVersion,releaseDate,dependencyCount,dependencyArtIDs
"""com.squareup.okhttp3:okhttp:3.0.0-RC1""",1451719969000,"""3.0.0-RC1""","""2016-01-02T07:32:49Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.0.0""",1452723285000,"""3.0.0""","""2016-01-13T22:14:45Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.0.1""",1452816304000,"""3.0.1""","""2016-01-15T00:05:04Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.1.0""",1454781851000,"""3.1.0""","""2016-02-06T18:04:11Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.1.1""",1454901087000,"""3.1.1""","""2016-02-08T03:11:27Z""",2,"[""com.squareup.okio:okio"", ""com.google.android:android""]"
"""com.squareup.okhttp3:okhttp:3.1.2""",1455111801000,"""3.1.2""","""2016-02-10T13:43:21Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.2.0""",1456451732000,"""3.2.0""","""2016-02-26T01:55:32Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.3.0""",1464142475000,"""3.3.0""","""2016-05-25T02:14:35Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.3.1""",1464459290000,"""3.3.1""","""2016-05-28T18:14:50Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.4.0-RC1""",1467518858000,"""3.4.0-RC1""","""2016-07-03T04:07:38Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.4.0""",1468032192000,"""3.4.0""","""2016-07-09T02:43:12Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.4.1""",1468163473000,"""3.4.1""","""2016-07-10T15:11:13Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.4.2""",1478229830000,"""3.4.2""","""2016-11-04T03:23:50Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.5.0""",1480614925000,"""3.5.0""","""2016-12-01T17:55:25Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.6.0""",1485717369000,"""3.6.0""","""2017-01-29T19:16:09Z""",2,"[""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.7.0""",1492307671000,"""3.7.0""","""2017-04-16T01:54:31Z""",2,"[""com.squareup.okio:okio"", ""com.google.android:android""]"
"""com.squareup.okhttp3:okhttp:3.8.0""",1494687745000,"""3.8.0""","""2017-05-13T15:02:25Z""",3,"[""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.8.1""",1497805788000,"""3.8.1""","""2017-06-18T17:09:48Z""",3,"[""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.9.0""",1504558911000,"""3.9.0""","""2017-09-04T21:01:51Z""",3,"[""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.9.1""",1511033979000,"""3.9.1""","""2017-11-18T19:39:39Z""",3,"[""com.google.android:android"", ""com.google.code.findbugs:jsr305"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.10.0""",1519497305000,"""3.10.0""","""2018-02-24T18:35:05Z""",4,"[""com.google.code.findbugs:jsr305"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.11.0""",1531453340000,"""3.11.0""","""2018-07-13T03:42:20Z""",4,"[""com.google.android:android"", ""com.google.code.findbugs:jsr305"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.12.0""",1542429937000,"""3.12.0""","""2018-11-17T04:45:37Z""",5,"[""com.google.android:android"", ""com.google.code.findbugs:jsr305"", ""org.codehaus.mojo:animal-sniffer-annotations"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.12.1""",1545588127000,"""3.12.1""","""2018-12-23T18:02:07Z""",5,"[""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.13.0""",1549341391000,"""3.13.0""","""2019-02-05T04:36:31Z""",5,"[""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.android:android"", ""com.google.code.findbugs:jsr305"", ""com.squareup.okio:okio"", ""org.conscrypt:conscrypt-openjdk-uber""]"
"""com.squareup.okhttp3:okhttp:3.13.1""",1549387187000,"""3.13.1""","""2019-02-05T17:19:47Z""",5,"[""com.google.android:android"", ""org.codehaus.mojo:animal-sniffer-annotations"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.google.code.findbugs:jsr305"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.14.0""",1552535809000,"""3.14.0""","""2019-03-14T03:56:49Z""",5,"[""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.google.android:android"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.12.2""",1552580112000,"""3.12.2""","""2019-03-14T16:15:12Z""",5,"[""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.14.1""",1554913797000,"""3.14.1""","""2019-04-10T16:29:57Z""",5,"[""com.google.android:android"", ""com.google.code.findbugs:jsr305"", ""org.codehaus.mojo:animal-sniffer-annotations"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.12.3""",1557249609000,"""3.12.3""","""2019-05-07T17:20:09Z""",5,"[""com.google.android:android"", ""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0-alpha01""",1557363401000,"""4.0.0-alpha01""","""2019-05-09T00:56:41Z""",10,"[""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okhttp3:logging-interceptor"", ""com.squareup.okio:okio"", ""junit:junit"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-tls"", ""com.squareup.okhttp3:mockwebserver"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okhttp3:okhttp-testing-support"", ""org.jetbrains.kotlin:kotlin-stdlib""]"
"""com.squareup.okhttp3:okhttp:3.14.2""",1558287483000,"""3.14.2""","""2019-05-19T17:38:03Z""",5,"[""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""com.google.android:android"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0-alpha02""",1558831785000,"""4.0.0-alpha02""","""2019-05-26T00:49:45Z""",10,"[""com.squareup.okhttp3:okhttp-tls"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okhttp3:okhttp-testing-support"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:mockwebserver"", ""junit:junit"", ""com.squareup.okhttp3:logging-interceptor"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0-RC1""",1559622018000,"""4.0.0-RC1""","""2019-06-04T04:20:18Z""",10,"[""com.squareup.okhttp3:okhttp-testing-support"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okhttp3:okhttp-tls"", ""com.squareup.okhttp3:mockwebserver"", ""com.squareup.okhttp3:logging-interceptor"", ""junit:junit"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0-RC2""",1561123896000,"""4.0.0-RC2""","""2019-06-21T13:31:36Z""",10,"[""com.squareup.okhttp3:okhttp-testing-support"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""org.assertj:assertj-core"", ""junit:junit"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okhttp3:logging-interceptor"", ""com.squareup.okhttp3:mockwebserver"", ""com.squareup.okhttp3:okhttp-tls"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0-RC3""",1561419665000,"""4.0.0-RC3""","""2019-06-24T23:41:05Z""",10,"[""com.squareup.okhttp3:logging-interceptor"", ""junit:junit"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okhttp3:okhttp-tls"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-testing-support"", ""com.squareup.okhttp3:mockwebserver"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.0""",1561602218000,"""4.0.0""","""2019-06-27T02:23:38Z""",10,"[""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-testing-support"", ""junit:junit"", ""com.squareup.okhttp3:okhttp-tls"", ""com.squareup.okhttp3:logging-interceptor"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okhttp3:mockwebserver"", ""org.conscrypt:conscrypt-openjdk-uber"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.0.1""",1562765846000,"""4.0.1""","""2019-07-10T13:37:26Z""",10,"[""com.squareup.okhttp3:okhttp-tls"", ""com.squareup.okhttp3:mockwebserver"", ""com.squareup.okhttp3:logging-interceptor"", ""junit:junit"", ""com.squareup.okhttp3:okhttp-testing-support"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""org.conscrypt:conscrypt-openjdk-uber"", ""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.1.0""",1565626303000,"""4.1.0""","""2019-08-12T16:11:43Z""",10,"[""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okhttp3:okhttp-tls"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okhttp3:mockwebserver"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-testing-support"", ""junit:junit"", ""com.squareup.okhttp3:logging-interceptor"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:3.12.4""",1567654248000,"""3.12.4""","""2019-09-05T03:30:48Z""",5,"[""com.google.android:android"", ""org.codehaus.mojo:animal-sniffer-annotations"", ""com.google.code.findbugs:jsr305"", ""com.squareup.okio:okio"", ""org.conscrypt:conscrypt-openjdk-uber""]"
"""com.squareup.okhttp3:okhttp:4.1.1""",1567656968000,"""4.1.1""","""2019-09-05T04:16:08Z""",10,"[""org.jetbrains.kotlin:kotlin-stdlib"", ""com.squareup.okhttp3:mockwebserver"", ""junit:junit"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okhttp3:logging-interceptor"", ""org.assertj:assertj-core"", ""com.squareup.okhttp3:okhttp-testing-support"", ""com.squareup.okhttp3:okhttp-tls"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okio:okio""]"
"""com.squareup.okhttp3:okhttp:4.2.0""",1568134720000,"""4.2.0""","""2019-09-10T16:58:40Z""",11,"[""com.squareup.okhttp3:logging-interceptor"", ""org.assertj:assertj-core"", ""junit:junit"", ""com.squareup.okhttp3:okhttp-tls"", ""com.squareup.okhttp3:okhttp-testing-support"", ""com.squareup.okio:okio"", ""org.conscrypt:conscrypt-openjdk-uber"", ""com.squareup.okhttp3:okhttp-urlconnection"", ""com.squareup.okhttp3:mockwebserver"", ""org.openjsse:openjsse"", ""org.jetbrains.kotlin:kotlin-stdlib""]"
